DirectX11_2DGame\DirectX11_Test\Source\Game\HitBox.h/line32,funcName:Hurtboxes,Tick:0,Collision system Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Game.cpp/line64,funcName:Initialize,Tick:0,Texture buffer Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Game.cpp/line139,funcName:Initialize,Tick:0,Drawing System Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Game.cpp/line182,funcName:Initialize,Tick:0,Generic Drawers Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line148,funcName:LoadEntities,Tick:0,Entities loading succeeded:Data/EntityData/Block.json
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line148,funcName:LoadEntities,Tick:0,Entities loading succeeded:Data/EntityData/Effect.json
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line148,funcName:LoadEntities,Tick:0,Entities loading succeeded:Data/EntityData/Bullet.json
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line148,funcName:LoadEntities,Tick:0,Entities loading succeeded:Data/EntityData/Ball.json
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line213,funcName:LoadBalls,Tick:0,Balls loading succeeded:Data/BallData/Ball.json
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line200,funcName:LoadUnits,Tick:0,Units loading succeeded:Data/UnitData/Unit.json
DirectX11_2DGame\DirectX11_Test\Source\Game\System.h/line1316,funcName:AllSystem,Tick:0,System initialization succeeded
DirectX11_2DGame\DirectX11_Test\Source\DirectX\DrawPipe.cpp/line293,funcName:GraphicProcessSetter,Tick:0,Graphic Process Setter Initialization succeeded.
DirectX11_2DGame\DirectX11_Test\Source\Game\Game.cpp/line739,funcName:SetUnitThumbnail,Tick:0,Thumbnail generation succeeded
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line137,funcName:LoadMap,Tick:0,Map loading succeeded:Data/MapData/TestMap.json
DirectX11_2DGame\DirectX11_Test\Source\Game\Entity.cpp/line232,funcName:LoadMission,Tick:0,Mission loading succeeded:Data/MissionData/Mission_Test.json
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process LoadEntities(ms): 351.274
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::CheckBulletCollision(ms): 7.0254955
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::BindLeaderMember(ms): 0.08309546
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process GameSystem::Execute(ms): 33.800232
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Shadow Draw(ms): 0.016963111
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process LoadBalls(ms): 0.493
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::BindCoreBall(ms): 0.5536273
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::UpdateWorld(ms): 5.798808
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Block Draw(ms): 0.07294899
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process LoadUnits(ms): 0.464
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process mAllSystem.Update(ms): 28.214148
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process EraseDeletedEntities(ms): 0.6378587
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process LoadMap(ms): 5106.346
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Variable Draw(ms): 0.045537964
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process LoadMission(ms): 5107.672
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process ClearRenderTarget(ms): 0.039798275
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::GenerateTrajectory(ms): 0.0020715836
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::InvationObserve(ms): 0.0036908893
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::UnitCountObserve(ms): 0.0044056377
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::Spawn(ms): 0.023155097
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::CalculateNextTickWorld(ms): 3.8772354
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::DamageUpdate(ms): 1.0807681
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::CorpsAction(ms): 0.07567242
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::UnitAction(ms): 3.795139
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::DrawShadow(ms): 0.0076149674
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::CoreApplyLinearAcceralation(ms): 0.0035151844
DirectX11_2DGame\DirectX11_Test\DebugAssist.h/line80,funcName:Save,Tick:922,Time to Process Systems::KillGenerate(ms): 1.4426785
